City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
375,sirjan,29.452,55.6814,16.06,48,0,1.89,IR,1728613173
376,youhao,47.8667,128.8333,9.35,49,100,2.36,CN,1728613173
377,uthal,25.8072,66.6219,26.86,66,0,1.8,PK,1728613174
378,siwa oasis,29.2041,25.5195,25.05,34,0,1.1,EG,1728613174
379,buala,-8.145,159.5921,28.77,74,54,1.62,SB,1728613174
380,itoman,26.1247,127.6694,28.38,57,20,4.12,JP,1728613174
381,isafjordur,66.0755,-23.124,-3.01,70,81,3.12,IS,1728613175
382,ocean shores,46.9737,-124.1563,13.31,83,96,0.45,US,1728613175
383,aleksandrovsk-sakhalinskiy,50.8975,142.1561,11.1,60,100,6.09,RU,1728613175
384,gisborne,-38.6533,178.0042,13.27,63,100,3.1,NZ,1728613175
385,tianpeng,30.9866,103.9393,15.85,94,100,3.68,CN,1728613176
386,palikir - national government center,6.9248,158.1611,31.47,66,75,5.14,FM,1728613176
387,pisco,-13.7,-76.2167,17.23,82,21,4.12,PE,1728613176
388,berdigestyakh,62.0989,126.6992,-0.21,91,100,1.67,RU,1728613176
389,winnemucca,40.973,-117.7357,17.03,20,0,1.54,US,1728613177
390,paradip garh,20.3167,86.6167,27.88,79,20,2.82,IN,1728613177
391,walvis bay,-22.9575,14.5053,14.53,77,0,1.54,NA,1728613177
392,margate,51.3813,1.3862,8.48,77,6,4.11,GB,1728613177
393,saint croix,17.7397,-64.7388,26.64,83,20,2.06,VI,1728613177
394,joshimath,30.5667,79.5667,12.45,41,0,2.15,IN,1728613178
395,pachperwa,27.5167,82.65,25.07,76,67,1.36,IN,1728613178
396,elva,58.2225,26.4211,16.23,86,100,6.17,EE,1728613178
397,zheshart,62.0731,49.5733,-1.49,64,100,3.91,RU,1728613178
398,enriquillo,17.9,-71.2333,25.98,86,60,1.96,DO,1728613179
399,san javier,37.8063,-0.8374,18.75,56,9,3.13,ES,1728613179
400,la paz,-16.5,-68.15,10.99,14,97,3.6,BO,1728613179
401,saint-amand-montrond,46.75,2.5,7.38,97,63,2.18,FR,1728613180
402,bodo,67.28,14.405,4.02,90,75,3.09,NO,1728613180
403,kapa'a,22.0752,-159.319,28.18,85,20,5.66,US,1728613180
404,rundu,-17.9333,19.7667,18.32,24,0,2.77,NA,1728613180
405,barra da estiva,-13.6261,-41.3269,19.57,73,97,2.22,BR,1728613180
406,selkirk,50.1436,-96.8845,13.99,74,100,4.47,CA,1728613181
407,cochin,9.9399,76.2602,24.99,82,100,2.68,IN,1728613181
408,dzhangala,49.2167,50.3333,6.39,75,10,4.71,KZ,1728613181
409,yeed,4.55,43.0333,23.14,67,22,7.24,SO,1728613181
410,mount isa,-20.7333,139.5,35.87,9,0,3.6,AU,1728613182
411,goba,7.0167,39.9833,10.1,83,85,1.33,ET,1728613182
412,bathsheba,13.2167,-59.5167,28.34,83,40,5.66,BB,1728613182
413,laguna,38.421,-121.4238,25.12,51,0,2.57,US,1728613182
414,kailua-kona,19.6406,-155.9956,27.21,86,100,1.34,US,1728613061
415,sao gabriel da cachoeira,-0.1303,-67.0892,25.41,78,100,0.9,BR,1728613183
416,ngetkib,7.3645,134.5148,31.14,70,75,3.09,PW,1728613183
417,ngaoundere,7.3167,13.5833,16.72,95,21,1.11,CM,1728613183
418,strangnas,59.3774,17.0312,10.86,93,98,2.29,SE,1728613183
419,mulki,13.1,74.8,23.6,94,40,2.06,IN,1728613184
420,polyarnyy,69.1989,33.4478,3.13,90,100,9.63,RU,1728613184
421,coquimbo,-29.9533,-71.3436,12.85,88,100,2.06,CL,1728613184
422,najran,17.4924,44.1277,18.02,28,0,0.64,SA,1728613184
423,dongola,19.1667,30.4833,28.26,20,44,4.37,SD,1728613184
424,al jumum,21.6169,39.6981,29.85,57,100,0.87,SA,1728613185
425,luang prabang,19.8856,102.1347,23.98,88,40,2.06,LA,1728613185
426,tangalle,6.024,80.7911,25.47,89,100,7.81,LK,1728613185
427,opuwo,-18.0607,13.84,21.28,22,4,1.87,NA,1728613185
428,lawas,13.764,121.0566,29.75,73,8,2.14,PH,1728613186
429,aykhal,66.0,111.5,-8.78,91,100,1.39,RU,1728613186
430,san patricio,28.017,-97.5169,23.97,56,0,3.93,US,1728613186
431,kerikeri,-35.2268,173.9474,14.35,68,46,4.53,NZ,1728613186
432,el bolson,-41.9667,-71.5167,4.91,97,100,2.56,AR,1728613186
433,hasaki,35.7333,140.8333,20.49,64,90,5.08,JP,1728613187
434,manismata,-2.4667,111.0333,27.98,81,99,1.39,ID,1728613187
435,gonen,40.1049,27.654,17.79,34,37,2.6,TR,1728613187
436,midland,31.9974,-102.0779,28.03,16,0,5.14,US,1728613105
437,shubarshi,48.5872,57.1869,5.39,73,13,6.02,KZ,1728613188
438,asan-maina village,13.4722,144.7165,27.51,90,100,3.15,GU,1728613188
439,igarka,67.4667,86.5833,-8.62,91,92,6.98,RU,1728613188
440,severo-yeniseyskiy,60.3725,93.0408,-8.15,88,98,2.2,RU,1728613188
441,posto fiscal rolim de moura,-13.0833,-62.2667,24.47,79,86,1.35,BR,1728613188
442,brisas de zicatela,15.8369,-97.0419,26.34,83,31,1.34,MX,1728613189
443,dhidhdhoo,6.8833,73.1,26.15,88,100,9.76,MV,1728613189
444,karasburg,-28.0167,18.75,20.09,24,38,1.9,NA,1728613189
445,bodaybo,57.8506,114.1933,-0.09,84,100,1.5,RU,1728613189
446,nikol'sk,53.7189,46.0712,0.99,93,14,2.97,RU,1728613189
447,duobao,30.67,112.6895,26.03,35,50,3.1,CN,1728613190
448,hazebrouck,50.7237,2.5373,8.18,88,81,2.56,FR,1728613190
449,farasan,16.7022,42.1183,29.89,72,1,1.36,SA,1728613190
450,jatiroto,-7.8833,111.1167,29.95,59,46,1.9,ID,1728613190
451,jabor,5.921,169.6434,29.15,69,97,3.28,MH,1728613191
452,missoula,47.0166,-113.8009,9.22,60,96,1.97,US,1728612591
453,gadzhiyevo,69.2551,33.3362,3.2,90,100,8.95,RU,1728613191
454,kotka,60.4664,26.9458,14.62,87,71,13.05,FI,1728613191
455,sao sebastiao do passe,-12.5125,-38.4953,20.59,96,94,1.29,BR,1728613191
456,lerwick,60.1545,-1.1494,5.7,70,100,3.67,GB,1728613192
457,thaton,16.9206,97.3714,28.3,77,3,1.7,MM,1728613192
458,chantada,42.6088,-7.7712,8.64,96,100,1.4,ES,1728613192
459,nagqu,31.5,92.0,4.37,52,38,2.89,CN,1728613192
460,topolobampo,25.6,-109.05,29.95,66,20,5.14,MX,1728613193
461,pangody,65.85,74.4859,-3.56,88,82,5.39,RU,1728613193
462,sidon,33.5631,35.3689,21.84,82,4,0.81,LB,1728613193
463,sassandra,4.95,-6.0833,24.22,94,99,2.31,CI,1728613193
464,mount pearl,47.5166,-52.7813,9.62,97,100,5.14,CA,1728613193
465,mujiayingzi,42.1167,118.7833,14.58,37,1,4.59,CN,1728613194
466,burgos,42.3394,-3.7079,6.36,88,0,2.06,ES,1728613194
467,mareeba,-17.0,145.4333,31.25,47,21,4.17,AU,1728613192
468,santa cruz verapaz,15.3667,-90.4333,15.47,95,99,1.16,GT,1728613194
469,punta del este,-34.9667,-54.95,17.06,97,100,1.54,UY,1728613195
470,trairi,-3.2778,-39.2689,25.7,74,52,5.71,BR,1728613195
471,cam ranh,11.9214,109.1591,30.98,62,20,2.57,VN,1728613195
472,kinkala,-4.3614,14.7644,22.33,90,49,1.22,CG,1728613195
473,bei'an,46.4398,126.2373,12.48,35,30,8.01,CN,1728613195
474,banda aceh,5.5577,95.3222,28.51,73,71,4.67,ID,1728613196
475,cururupu,-1.8283,-44.8683,24.69,78,21,1.94,BR,1728613196
476,arkhangel'sk,64.5401,40.5433,1.06,100,100,7.0,RU,1728613196
477,al hufuf,25.3646,49.5653,26.19,65,0,0.0,SA,1728613196
478,slyudyanka,51.6594,103.7061,2.36,73,61,0.52,RU,1728613196
479,castillos,-34.1667,-53.8333,16.05,90,100,4.72,UY,1728613197
480,lusambo,-4.9667,23.45,20.76,98,100,0.95,CD,1728613197
481,mawu,34.4307,104.9176,6.98,91,100,2.22,CN,1728613197
482,gedo,9.0167,37.45,10.78,96,100,0.37,ET,1728613198
483,tubarjal,30.4999,38.216,21.61,55,0,2.57,SA,1728613198
484,salinopolis,-0.6136,-47.3561,26.59,82,48,4.48,BR,1728613151
485,alice springs,-23.7,133.8833,30.75,8,0,6.69,AU,1728613180
486,mata-utu,-13.2816,-176.1745,27.56,79,26,4.97,WF,1728613199
487,lafia,8.4833,8.5167,23.71,88,2,0.96,NG,1728613199
488,tejen,37.3834,60.5054,18.84,50,69,3.57,TM,1728613199
489,quba,41.3626,48.5152,11.58,93,100,0.78,AZ,1728613199
490,calca,-13.3333,-71.95,15.64,76,100,2.8,PE,1728613199
491,onega,63.9061,38.1404,3.35,93,100,8.65,RU,1728613200
492,nawada,24.8833,85.5333,26.28,71,53,2.26,IN,1728613200
493,antonio enes,-16.2325,39.9086,21.98,85,0,2.99,MZ,1728613200
494,parauapebas,-6.0675,-49.9022,27.15,48,15,0.92,BR,1728613200
495,soio,-6.1349,12.3689,23.75,83,59,1.13,AO,1728613201
496,goure,13.9835,10.2704,29.33,37,1,0.69,NE,1728613201
497,keyser,39.4409,-78.9739,7.96,92,0,1.95,US,1728613201
498,rio tuba,8.5061,117.4317,30.09,69,4,4.09,PH,1728613201
499,san mariano,7.5,126.0,29.47,73,26,1.91,PH,1728613201
500,olovyannaya,50.95,115.5667,2.74,47,4,7.63,RU,1728613202
501,kiama,-34.6833,150.8667,23.65,65,57,1.34,AU,1728613164
502,hondo,32.45,130.2,22.08,57,4,3.8,JP,1728613202
503,vylkove,45.4021,29.586,17.51,78,91,2.4,UA,1728613203
504,howrah,22.5892,88.3103,30.0,84,20,2.06,IN,1728613203
505,sao joao da barra,-21.6403,-41.0511,22.36,91,100,7.61,BR,1728613203
506,lamu,-2.2717,40.902,24.7,84,22,6.59,KE,1728613203
507,lompoc,34.6391,-120.4579,18.16,92,0,2.06,US,1728613204
508,mount darwin,-16.7725,31.5838,13.22,68,0,1.23,ZW,1728613204
509,ajaccio,42.0,8.9167,12.61,82,75,2.06,FR,1728613204
510,cabrobo,-8.5142,-39.31,25.71,60,20,10.14,BR,1728613204
511,piraeus,37.947,23.645,23.95,81,49,0.89,GR,1728613204
512,freistadt,48.511,14.5045,10.47,92,99,3.47,AT,1728613205
513,coahuayana de hidalgo,18.7,-103.6583,25.67,91,100,0.39,MX,1728613205
514,mboursou lere,9.7639,14.1539,23.55,87,33,0.61,TD,1728613205
515,bonthe,7.5264,-12.505,24.29,94,100,2.48,SL,1728613205
516,goiania,-16.6786,-49.2539,23.83,78,0,2.57,BR,1728613206
517,talnakh,69.4865,88.3972,-12.37,92,28,3.62,RU,1728613206
518,miranda do douro,41.4969,-6.2731,10.93,74,100,2.09,PT,1728613206
519,kirakira,-10.4544,161.9205,28.44,75,99,4.54,SB,1728613207
520,cole harbour,44.6724,-63.4751,9.4,83,20,4.63,CA,1728613207
521,tres lagoas,-20.7511,-51.6783,21.32,89,100,0.34,BR,1728613207
522,carrizal,10.3499,-66.9863,20.67,91,59,0.92,VE,1728613207
523,freetown,8.484,-13.2299,24.0,96,100,3.31,SL,1728613207
524,dauphin,51.1494,-100.0502,9.08,76,75,3.09,CA,1728613208
525,kilindoni,-7.9139,39.6668,25.04,77,0,4.77,TZ,1728613208
526,hohhot,40.8106,111.6522,14.16,44,0,1.0,CN,1728613208
527,tanjung pandan,-2.75,107.65,26.06,87,100,2.93,ID,1728613208
528,sunzha,43.3211,45.0522,13.78,65,100,1.57,RU,1728613209
529,arteche,12.2645,125.4048,28.51,86,34,1.72,PH,1728613209
530,miyako,39.6367,141.9525,13.1,92,100,2.37,JP,1728613209
531,maragogi,-9.0122,-35.2225,24.7,74,100,4.33,BR,1728613209
532,kenai,60.5544,-151.2583,7.05,80,100,3.09,US,1728613209
533,road town,18.4167,-64.6167,29.02,70,20,1.54,VG,1728613210
534,ust'-ilimsk,58.0006,102.6619,-3.15,83,100,3.3,RU,1728613210
535,bayanhongor,46.7167,100.1167,4.04,41,6,0.23,MN,1728613210
536,selfoss,63.9331,-20.9971,-0.53,78,4,4.31,IS,1728613210
537,kourou,5.1552,-52.6478,25.67,84,99,1.58,GF,1728613211
538,mandalgovi,45.7625,106.2708,8.38,41,3,2.18,MN,1728613211
539,quelimane,-17.8786,36.8883,21.65,87,90,1.0,MZ,1728613211
540,nogliki,51.8333,143.1667,10.23,64,100,7.15,RU,1728613211
541,merizo village,13.2658,144.6691,27.43,90,100,3.77,GU,1728613211
542,kurchatov,51.6601,35.6521,9.2,86,27,3.72,RU,1728613212
543,chernyshevskiy,63.0128,112.4714,-4.13,72,100,2.73,RU,1728613212
544,padangsidempuan,1.3667,99.2667,23.35,96,100,0.18,ID,1728613212
545,yonmu,36.1294,127.1,20.95,66,0,1.04,KR,1728613212
546,shchigry,51.8755,36.9043,8.56,85,38,3.56,RU,1728612968
547,gamay,12.3854,125.2979,28.12,90,24,1.28,PH,1728613213
548,fort st. john,56.2499,-120.8529,5.94,56,20,5.14,CA,1728613213
549,sawang daen din,17.4753,103.4575,26.33,73,24,1.92,TH,1728613213
550,kushiro,42.975,144.3747,15.53,55,75,4.12,JP,1728613213
551,sarkand,45.41,79.9186,18.33,27,100,2.56,KZ,1728613214
552,vorkuta,67.5,64.0,-10.04,98,65,0.51,RU,1728613214
553,wainwright,52.839,-110.8572,7.48,46,0,1.98,CA,1728613214
554,payyannur,12.1,75.2,24.07,89,74,2.17,IN,1728613214
555,nelson,-41.2833,173.2833,16.83,67,2,2.57,NZ,1728613215
556,inari,68.906,27.0288,4.5,92,100,5.72,FI,1728613215
557,wenchang,30.904,118.4887,23.72,52,0,2.81,CN,1728613215
558,naracoorte,-36.9579,140.7383,17.94,45,39,5.85,AU,1728613203
559,makurazaki,31.2667,130.3167,24.68,64,83,0.49,JP,1728613215
560,boda,4.3189,17.4695,20.29,95,100,0.89,CF,1728613216
561,yung shue wan,22.2333,114.1167,26.68,77,97,0.45,HK,1728613216
562,raja,8.4596,25.678,20.71,95,99,1.5,SS,1728613217
563,caala,-12.8525,15.5606,15.24,74,17,1.77,AO,1728613217
564,salalah,17.0151,54.0924,24.05,83,20,1.54,OM,1728613217
565,kermanshah,34.3142,47.065,9.5,27,0,0.0,IR,1728613217
566,de aar,-30.6497,24.0123,19.34,20,55,1.94,ZA,1728613218
567,long beach,33.767,-118.1892,21.17,83,0,3.6,US,1728612966
568,nampula,-15.1165,39.2666,19.97,88,20,3.09,MZ,1728613218
569,tobelo,1.7284,128.0095,29.18,67,100,1.46,ID,1728613218
570,dampit,-8.2116,112.7493,30.12,51,97,2.72,ID,1728613219
571,rabo de peixe,37.8,-25.5833,19.73,99,75,4.63,PT,1728613219
572,antalaha,-14.9003,50.2788,21.96,78,34,4.46,MG,1728613219
573,cidreira,-30.1811,-50.2056,19.29,90,100,11.39,BR,1728613219
574,rudnichnyy,59.617,52.4703,-3.39,67,100,3.11,RU,1728613219
575,new norfolk,-42.7826,147.0587,16.51,47,3,6.54,AU,1728613210
576,kavaratti,10.5669,72.642,26.39,86,98,7.1,IN,1728613220
577,jaicos,-7.3592,-41.1378,28.62,30,39,1.85,BR,1728613220
578,dolisie,-4.1997,12.6739,22.23,93,82,1.32,CG,1728613220
579,pandan,14.0453,124.1694,30.1,66,45,2.75,PH,1728613221
580,severoural'sk,60.1533,59.952,-6.05,88,10,2.97,RU,1728613144
581,hancheng,32.5186,112.3522,23.28,41,89,1.68,CN,1728613221
582,daru,-9.0763,143.2092,27.53,79,100,6.53,PG,1728613222
583,nykarleby,63.5228,22.5307,13.79,91,100,8.42,FI,1728613222
584,hell-ville,-13.4,48.2667,25.61,71,0,1.65,MG,1728613223
585,armacao de buzios,-22.7469,-41.8817,21.2,92,100,9.62,BR,1728613223
586,roma,43.2128,-75.4557,7.6,94,75,0.0,US,1728613196
587,ulladulla,-35.35,150.4667,21.18,57,35,6.04,AU,1728613177
